file,class_name,method,smell,refactoring,applied,refusal,detail,verdict,errors_before,errors_after,introduced,resolution,introduced_smells,metric,metric_before,metric_after
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__geometry-api-java__494da8ec953d\src\main\java\com\esri\core\geometry\RelationalOperations.java,RelationalOperations,polygonOverlapsPolygonImpl_,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__geometry-api-java__494da8ec953d\src\main\java\com\esri\core\geometry\RelationalOperations.java,RelationalOperations,polygonOverlapsPolygonImpl_,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__geometry-api-java__494da8ec953d\src\main\java\com\esri\core\geometry\RelationalOperations.java,RelationalOperations,polygonContainsMultiPath_,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__geometry-api-java__494da8ec953d\src\main\java\com\esri\core\geometry\RelationalOperations.java,RelationalOperations,polygonContainsMultiPath_,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__geometry-api-java__494da8ec953d\src\main\java\com\esri\core\geometry\RelationalOperations.java,RelationalOperations,polygonContainsMultiPath_,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__geometry-api-java__494da8ec953d\src\main\java\com\esri\core\geometry\RelationalOperations.java,RelationalOperations,polygonTouchesPolylineImpl_,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__geometry-api-java__494da8ec953d\src\main\java\com\esri\core\geometry\RelationalOperations.java,RelationalOperations,polygonTouchesPolylineImpl_,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__geometry-api-java__494da8ec953d\src\main\java\com\esri\core\geometry\RelationalOperations.java,RelationalOperations,polygonTouchesPolylineImpl_,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__geometry-api-java__494da8ec953d\src\main\java\com\esri\core\geometry\RelationalOperations.java,RelationalOperations,polygonCrossesPolylineImpl_,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__geometry-api-java__494da8ec953d\src\main\java\com\esri\core\geometry\RelationalOperations.java,RelationalOperations,polygonCrossesPolylineImpl_,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__geometry-api-java__494da8ec953d\src\main\java\com\esri\core\geometry\RelationalOperations.java,RelationalOperations,polygonCrossesPolylineImpl_,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__geometry-api-java__494da8ec953d\src\main\java\com\esri\core\geometry\RelationalOperations.java,RelationalOperations,compareOverlapEvents_,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__geometry-api-java__494da8ec953d\src\main\java\com\esri\core\geometry\RelationalOperations.java,OverlapEvent,construct,LongParameterList,IntroduceParameterObject,0,shape_not_matched,"not private, so the call sites are not local",not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__maps-app-android__1af1f74ece08\maps-app\src\main\java\com\esri\android\mapsapp\MapFragment.java,MapFragment,showSearchBoxLayout,LongMethod,ExtractMethod,0,shape_not_matched,no top-level block of at least 5 lines,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__maps-app-android__1af1f74ece08\maps-app\src\main\java\com\esri\android\mapsapp\MapFragment.java,MapFragment,geoCodeSuggestedLocation,LongMethod,ExtractMethod,1,,,no_new_errors,39,39,,resolved,,MLOC,34.0,13.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__maps-app-android__1af1f74ece08\maps-app\src\main\java\com\esri\android\mapsapp\MapFragment.java,MapFragment,geoCodeTypedAddress,BrainMethod,ExtractMethod,0,shape_not_matched,no top-level block of at least 5 lines,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__maps-app-android__1af1f74ece08\maps-app\src\main\java\com\esri\android\mapsapp\MapFragment.java,MapFragment,geoCodeTypedAddress,LongMethod,ExtractMethod,0,shape_not_matched,no top-level block of at least 5 lines,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__maps-app-android__1af1f74ece08\maps-app\src\main\java\com\esri\android\mapsapp\MapFragment.java,MapFragment,showRoutingResultLayout,LongMethod,ExtractMethod,0,shape_not_matched,no top-level block of at least 5 lines,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__maps-app-android__1af1f74ece08\maps-app\src\main\java\com\esri\android\mapsapp\MapFragment.java,MapFragment,getRoute,BrainMethod,ExtractMethod,1,,,no_new_errors,39,39,,resolved,,MLOC,77.0,9.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__maps-app-android__1af1f74ece08\maps-app\src\main\java\com\esri\android\mapsapp\MapFragment.java,MapFragment,getRoute,LongMethod,ExtractMethod,1,,,no_new_errors,39,39,,resolved,,MLOC,77.0,9.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__maps-app-android__1af1f74ece08\maps-app\src\main\java\com\esri\android\mapsapp\MapFragment.java,MapFragment,getRoute,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,the body is not a single conditional,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__maps-app-android__1af1f74ece08\maps-app\src\main\java\com\esri\android\mapsapp\MapFragment.java,RouteSolver,run,LongMethod,ExtractMethod,1,,,no_new_errors,39,39,,resolved,,MLOC,48.0,5.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\Esri__maps-app-android__1af1f74ece08\maps-app\src\main\java\com\esri\android\mapsapp\MapFragment.java,RouteSolver,run,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,the body is not a single conditional,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-core\src\main\java\com\ibm\cloud\objectstorage\internal\EC2CredentialsUtils.java,EC2CredentialsUtils,readResource,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\AmazonS3EncryptionClient.java,AmazonS3EncryptionClient,AmazonS3EncryptionClient,LongParameterList,IntroduceParameterObject,0,shape_not_matched,not a method declaration,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\AmazonS3EncryptionClient.java,AmazonS3EncryptionClient,uploadObject,LongMethod,ExtractMethod,1,,,no_new_errors,11,11,,resolved,LongParameterList,MLOC,36.0,17.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\internal\S3ErrorResponseHandler.java,S3ErrorResponseHandler,createException,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\internal\S3ErrorResponseHandler.java,S3ErrorResponseHandler,createException,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\internal\S3ErrorResponseHandler.java,S3ErrorResponseHandler,createException,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\model\transform\FilterStaxUnmarshaller.java,FilterStaxUnmarshaller,unmarshall,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\model\transform\XmlResponsesSaxParser.java,XmlResponsesSaxParser,parseXmlInputStream,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,the body is not a single conditional,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\model\transform\XmlResponsesSaxParser.java,XmlResponsesSaxParser,sanitizeXmlDocument,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\model\transform\XmlResponsesSaxParser.java,XmlResponsesSaxParser,sanitizeXmlDocument,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\model\transform\XmlResponsesSaxParser.java,ListBucketHandler,doEndElement,LongMethod,ExtractMethod,1,,,no_new_errors,14,14,,resolved,,MLOC,83.0,3.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\model\transform\XmlResponsesSaxParser.java,ListBucketHandler,doEndElement,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,the conditional has an else branch,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\model\transform\XmlResponsesSaxParser.java,ListObjectsV2Handler,doEndElement,LongMethod,ExtractMethod,1,,,no_new_errors,14,14,,resolved,,MLOC,81.0,3.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\model\transform\XmlResponsesSaxParser.java,ListObjectsV2Handler,doEndElement,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,the conditional has an else branch,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\model\transform\XmlResponsesSaxParser.java,ListAllMyBucketsHandler,doEndElement,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,the conditional has an else branch,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\model\transform\XmlResponsesSaxParser.java,AccessControlListHandler,doStartElement,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,the conditional has an else branch,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\model\transform\XmlResponsesSaxParser.java,AccessControlListHandler,doEndElement,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,the conditional has an else branch,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\model\transform\XmlResponsesSaxParser.java,CopyObjectResultHandler,doEndElement,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,the conditional has an else branch,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\model\transform\XmlResponsesSaxParser.java,ListVersionsHandler,doEndElement,LongMethod,ExtractMethod,1,,,no_new_errors,14,14,,resolved,,MLOC,70.0,6.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\model\transform\XmlResponsesSaxParser.java,ListVersionsHandler,doEndElement,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,the conditional has an else branch,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\model\transform\XmlResponsesSaxParser.java,BucketWebsiteConfigurationHandler,doStartElement,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,the conditional has an else branch,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\model\transform\XmlResponsesSaxParser.java,BucketWebsiteConfigurationHandler,doEndElement,LongMethod,ExtractMethod,1,,,no_new_errors,14,14,,resolved,,MLOC,40.0,3.0
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\IBM__ibm-cos-sdk-java__d6b03864c15c\ibm-cos-java-sdk-s3\src\main\java\com\ibm\cloud\objectstorage\services\s3\model\transform\XmlResponsesSaxParser.java,BucketWebsiteConfigurationHandler,doEndElement,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,the conditional has an else branch,not_checked,0,0,,,,,,
